Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Glu
Var Index  2 = Bio
Var Index  3 = Pse
Var Index  4 = Dea

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Bulk
0,    9.300,  2,  2,   2.97696e+00,   2.97715e+00,   2.97773e+00,   2.97870e+00,   2.98006e+00,   3.39461e+00
0,    9.300,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.300,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.10000e-04
0,    9.400,  1,  0,   1.09000e+00
0,    9.400,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.400,  2,  2,   2.98505e+00,   2.98524e+00,   2.98581e+00,   2.98676e+00,   2.98809e+00,   3.39943e+00
0,    9.400,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.400,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.00000e-04
0,    9.500,  1,  0,   1.08000e+00
0,    9.500,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.500,  2,  2,   2.99301e+00,   2.99320e+00,   2.99376e+00,   2.99469e+00,   2.99600e+00,   3.40418e+00
0,    9.500,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.500,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   3.90000e-04
0,    9.600,  1,  0,   1.06000e+00
0,    9.600,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.600,  2,  2,   3.00085e+00,   3.00103e+00,   3.00158e+00,   3.00250e+00,   3.00378e+00,   3.40885e+00
0,    9.600,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.600,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   3.80000e-04
0,    9.700,  1,  0,   1.05000e+00
0,    9.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.700,  2,  2,   3.00857e+00,   3.00875e+00,   3.00929e+00,   3.01019e+00,   3.01145e+00,   3.41345e+00
0,    9.700,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.700,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   3.80000e-04
0,    9.800,  1,  0,   1.04000e+00
0,    9.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.800,  2,  2,   3.01617e+00,   3.01635e+00,   3.01688e+00,   3.01776e+00,   3.01900e+00,   3.41798e+00
0,    9.800,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.800,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   3.70000e-04
0,    9.900,  1,  0,   1.03000e+00
0,    9.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.900,  2,  2,   3.02365e+00,   3.02383e+00,   3.02435e+00,   3.02522e+00,   3.02643e+00,   3.42244e+00
0,    9.900,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.900,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   3.60000e-04
0,   10.000,  1,  0,   1.02000e+00
0,   10.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,   10.000,  2,  2,   3.03102e+00,   3.03119e+00,   3.03171e+00,   3.03256e+00,   3.03376e+00,   3.42683e+00
0,   10.000,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,   10.000,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   3.50000e-04
