Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Glu
Var Index  2 = Live

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Grid  10,  Grid  11,  Grid  12,  Bulk
0,    4.400,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.400,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.500,  1,  0,   1.88820e+02
0,    4.500,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.500,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.600,  1,  0,   1.88820e+02
0,    4.600,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.600,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.700,  1,  0,   1.88820e+02
0,    4.700,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.700,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.800,  1,  0,   1.88820e+02
0,    4.800,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.800,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.900,  1,  0,   1.88820e+02
0,    4.900,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.900,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.000,  1,  0,   1.88820e+02
0,    5.000,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.000,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.100,  1,  0,   1.88820e+02
0,    5.100,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.100,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.200,  1,  0,   1.88820e+02
0,    5.200,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.200,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.300,  1,  0,   1.88820e+02
0,    5.300,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.300,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.400,  1,  0,   1.88820e+02
0,    5.400,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.400,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.500,  1,  0,   1.88820e+02
0,    5.500,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.500,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.600,  1,  0,   1.88820e+02
0,    5.600,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.600,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.700,  1,  0,   1.88820e+02
0,    5.700,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.700,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.800,  1,  0,   1.88820e+02
0,    5.800,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.800,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    5.900,  1,  0,   1.88820e+02
0,    5.900,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    5.900,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.000,  1,  0,   1.88820e+02
0,    6.000,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.000,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.100,  1,  0,   1.88820e+02
0,    6.100,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.100,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.200,  1,  0,   1.88820e+02
0,    6.200,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.200,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.300,  1,  0,   1.88820e+02
0,    6.300,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.300,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.400,  1,  0,   1.88820e+02
0,    6.400,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.400,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.500,  1,  0,   1.88820e+02
0,    6.500,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.500,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.600,  1,  0,   1.88820e+02
0,    6.600,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.600,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.700,  1,  0,   1.88820e+02
0,    6.700,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.700,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.800,  1,  0,   1.88820e+02
0,    6.800,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.800,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    6.900,  1,  0,   1.88820e+02
0,    6.900,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    6.900,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.000,  1,  0,   1.88820e+02
0,    7.000,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.000,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.100,  1,  0,   1.88820e+02
0,    7.100,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.100,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.200,  1,  0,   1.88820e+02
0,    7.200,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.200,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.300,  1,  0,   1.88820e+02
0,    7.300,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.300,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.400,  1,  0,   1.88820e+02
0,    7.400,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.400,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.500,  1,  0,   1.88820e+02
0,    7.500,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.500,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.600,  1,  0,   1.88820e+02
0,    7.600,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.600,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.700,  1,  0,   1.88820e+02
0,    7.700,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.700,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.800,  1,  0,   1.88820e+02
0,    7.800,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.800,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    7.900,  1,  0,   1.88820e+02
0,    7.900,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    7.900,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.000,  1,  0,   1.88820e+02
0,    8.000,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.000,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.100,  1,  0,   1.88820e+02
0,    8.100,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.100,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.200,  1,  0,   1.88820e+02
0,    8.200,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.200,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.300,  1,  0,   1.88820e+02
0,    8.300,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.300,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.400,  1,  0,   1.88820e+02
0,    8.400,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.400,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.500,  1,  0,   1.88820e+02
0,    8.500,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.500,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.600,  1,  0,   1.88820e+02
0,    8.600,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.600,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.700,  1,  0,   1.88820e+02
0,    8.700,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.700,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.800,  1,  0,   1.88820e+02
0,    8.800,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.800,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    8.900,  1,  0,   1.88820e+02
0,    8.900,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    8.900,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    9.000,  1,  0,   1.88820e+02
0,    9.000,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    9.000,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    9.100,  1,  0,   1.88820e+02
0,    9.100,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    9.100,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    9.200,  1,  0,   1.88820e+02
0,    9.200,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    9.200,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
