Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Glu
Var Index  2 = H2O2
Var Index  3 = Dead
Var Index  4 = Pse

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Bulk
0,    5.400,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.400,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39150e-01
0,    5.400,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41878e+01
0,    5.410,  1,  0,   1.92670e+02
0,    5.410,  2,  1,   4.60640e-01,   5.11890e-01,   6.75130e-01,   9.78610e-01,   1.46787e+00,   2.20186e+00,   3.24626e+00,   4.66585e+00,   6.51859e+00,   6.86478e+00
0,    5.410,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.410,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39150e-01
0,    5.410,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41889e+01
0,    5.420,  1,  0,   1.92670e+02
0,    5.420,  2,  1,   4.60560e-01,   5.11800e-01,   6.75030e-01,   9.78480e-01,   1.46771e+00,   2.20167e+00,   3.24604e+00,   4.66561e+00,   6.51835e+00,   6.86453e+00
0,    5.420,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.420,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39160e-01
0,    5.420,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41900e+01
0,    5.430,  1,  0,   1.92680e+02
0,    5.430,  2,  1,   4.60470e-01,   5.11710e-01,   6.74920e-01,   9.78350e-01,   1.46755e+00,   2.20148e+00,   3.24582e+00,   4.66537e+00,   6.51811e+00,   6.86428e+00
0,    5.430,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.430,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39160e-01
0,    5.430,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41910e+01
0,    5.440,  1,  0,   1.92680e+02
0,    5.440,  2,  1,   4.60390e-01,   5.11630e-01,   6.74830e-01,   9.78230e-01,   1.46740e+00,   2.20129e+00,   3.24561e+00,   4.66513e+00,   6.51786e+00,   6.86402e+00
0,    5.440,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.440,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39170e-01
0,    5.440,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41921e+01
0,    5.450,  1,  0,   1.92690e+02
0,    5.450,  2,  1,   4.60320e-01,   5.11550e-01,   6.74730e-01,   9.78110e-01,   1.46725e+00,   2.20111e+00,   3.24539e+00,   4.66489e+00,   6.51761e+00,   6.86376e+00
0,    5.450,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.450,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39180e-01
0,    5.450,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41932e+01
0,    5.460,  1,  0,   1.92690e+02
0,    5.460,  2,  1,   4.60250e-01,   5.11470e-01,   6.74640e-01,   9.78000e-01,   1.46711e+00,   2.20094e+00,   3.24519e+00,   4.66466e+00,   6.51736e+00,   6.86350e+00
0,    5.460,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.460,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39180e-01
0,    5.460,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41942e+01
0,    5.470,  1,  0,   1.92700e+02
0,    5.470,  2,  1,   4.60180e-01,   5.11400e-01,   6.74560e-01,   9.77900e-01,   1.46698e+00,   2.20077e+00,   3.24498e+00,   4.66443e+00,   6.51711e+00,   6.86324e+00
0,    5.470,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.470,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39190e-01
0,    5.470,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41952e+01
0,    5.480,  1,  0,   1.92700e+02
0,    5.480,  2,  1,   4.60120e-01,   5.11330e-01,   6.74480e-01,   9.77790e-01,   1.46685e+00,   2.20061e+00,   3.24479e+00,   4.66420e+00,   6.51686e+00,   6.86298e+00
0,    5.480,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.480,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39190e-01
0,    5.480,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41962e+01
0,    5.490,  1,  0,   1.92700e+02
0,    5.490,  2,  1,   4.60060e-01,   5.11270e-01,   6.74400e-01,   9.77700e-01,   1.46672e+00,   2.20045e+00,   3.24460e+00,   4.66398e+00,   6.51662e+00,   6.86272e+00
0,    5.490,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.490,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39200e-01
0,    5.490,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41972e+01
0,    5.500,  1,  0,   1.92710e+02
0,    5.500,  2,  1,   4.60000e-01,   5.11210e-01,   6.74330e-01,   9.77610e-01,   1.46661e+00,   2.20030e+00,   3.24441e+00,   4.66376e+00,   6.51637e+00,   6.86247e+00
0,    5.500,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.500,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39200e-01
0,    5.500,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41982e+01
0,    5.510,  1,  0,   1.92710e+02
0,    5.510,  2,  1,   4.59950e-01,   5.11150e-01,   6.74260e-01,   9.77520e-01,   1.46649e+00,   2.20016e+00,   3.24424e+00,   4.66355e+00,   6.51613e+00,   6.86222e+00
0,    5.510,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.510,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39210e-01
0,    5.510,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.41991e+01
0,    5.520,  1,  0,   1.92710e+02
0,    5.520,  2,  1,   4.59900e-01,   5.11100e-01,   6.74200e-01,   9.77440e-01,   1.46639e+00,   2.20002e+00,   3.24407e+00,   4.66335e+00,   6.51590e+00,   6.86197e+00
0,    5.520,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.520,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39210e-01
0,    5.520,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42000e+01
0,    5.530,  1,  0,   1.92710e+02
0,    5.530,  2,  1,   4.59850e-01,   5.11050e-01,   6.74140e-01,   9.77360e-01,   1.46629e+00,   2.19989e+00,   3.24390e+00,   4.66315e+00,   6.51567e+00,   6.86173e+00
0,    5.530,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.530,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39220e-01
0,    5.530,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42009e+01
0,    5.540,  1,  0,   1.92710e+02
0,    5.540,  2,  1,   4.59810e-01,   5.11000e-01,   6.74080e-01,   9.77290e-01,   1.46619e+00,   2.19977e+00,   3.24375e+00,   4.66296e+00,   6.51545e+00,   6.86150e+00
0,    5.540,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.540,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39220e-01
0,    5.540,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42018e+01
0,    5.550,  1,  0,   1.92720e+02
0,    5.550,  2,  1,   4.59770e-01,   5.10960e-01,   6.74030e-01,   9.77220e-01,   1.46610e+00,   2.19965e+00,   3.24360e+00,   4.66278e+00,   6.51523e+00,   6.86128e+00
0,    5.550,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.550,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39230e-01
0,    5.550,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42026e+01
0,    5.560,  1,  0,   1.92720e+02
0,    5.560,  2,  1,   4.59730e-01,   5.10920e-01,   6.73980e-01,   9.77160e-01,   1.46602e+00,   2.19954e+00,   3.24345e+00,   4.66260e+00,   6.51502e+00,   6.86106e+00
0,    5.560,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.560,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39230e-01
0,    5.560,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42034e+01
0,    5.570,  1,  0,   1.92720e+02
0,    5.570,  2,  1,   4.59690e-01,   5.10880e-01,   6.73930e-01,   9.77100e-01,   1.46594e+00,   2.19943e+00,   3.24332e+00,   4.66243e+00,   6.51482e+00,   6.86085e+00
0,    5.570,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.570,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39240e-01
0,    5.570,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42041e+01
0,    5.580,  1,  0,   1.92720e+02
0,    5.580,  2,  1,   4.59660e-01,   5.10850e-01,   6.73890e-01,   9.77040e-01,   1.46586e+00,   2.19933e+00,   3.24319e+00,   4.66227e+00,   6.51463e+00,   6.86065e+00
0,    5.580,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.580,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39240e-01
0,    5.580,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42049e+01
0,    5.590,  1,  0,   1.92720e+02
0,    5.590,  2,  1,   4.59630e-01,   5.10810e-01,   6.73850e-01,   9.76990e-01,   1.46579e+00,   2.19924e+00,   3.24307e+00,   4.66212e+00,   6.51444e+00,   6.86045e+00
0,    5.590,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.590,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39240e-01
0,    5.590,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42056e+01
0,    5.600,  1,  0,   1.92720e+02
0,    5.600,  2,  1,   4.59610e-01,   5.10780e-01,   6.73820e-01,   9.76940e-01,   1.46572e+00,   2.19915e+00,   3.24295e+00,   4.66197e+00,   6.51426e+00,   6.86027e+00
0,    5.600,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.600,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39250e-01
0,    5.600,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42062e+01
0,    5.610,  1,  0,   1.92720e+02
0,    5.610,  2,  1,   4.59580e-01,   5.10760e-01,   6.73780e-01,   9.76900e-01,   1.46566e+00,   2.19907e+00,   3.24284e+00,   4.66183e+00,   6.51409e+00,   6.86009e+00
0,    5.610,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.610,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39250e-01
0,    5.610,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42068e+01
0,    5.620,  1,  0,   1.92720e+02
0,    5.620,  2,  1,   4.59560e-01,   5.10730e-01,   6.73750e-01,   9.76850e-01,   1.46561e+00,   2.19899e+00,   3.24274e+00,   4.66170e+00,   6.51392e+00,   6.85992e+00
0,    5.620,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.620,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39250e-01
0,    5.620,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42074e+01
0,    5.630,  1,  0,   1.92720e+02
0,    5.630,  2,  1,   4.59540e-01,   5.10710e-01,   6.73720e-01,   9.76820e-01,   1.46555e+00,   2.19892e+00,   3.24264e+00,   4.66157e+00,   6.51377e+00,   6.85975e+00
0,    5.630,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.630,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39260e-01
0,    5.630,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42080e+01
0,    5.640,  1,  0,   1.92720e+02
0,    5.640,  2,  1,   4.59520e-01,   5.10690e-01,   6.73700e-01,   9.76780e-01,   1.46550e+00,   2.19885e+00,   3.24255e+00,   4.66145e+00,   6.51362e+00,   6.85960e+00
0,    5.640,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.640,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39260e-01
0,    5.640,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42085e+01
0,    5.650,  1,  0,   1.92720e+02
0,    5.650,  2,  1,   4.59500e-01,   5.10670e-01,   6.73670e-01,   9.76750e-01,   1.46546e+00,   2.19879e+00,   3.24246e+00,   4.66134e+00,   6.51348e+00,   6.85945e+00
0,    5.650,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.650,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39260e-01
0,    5.650,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42090e+01
0,    5.660,  1,  0,   1.92720e+02
0,    5.660,  2,  1,   4.59490e-01,   5.10650e-01,   6.73650e-01,   9.76720e-01,   1.46542e+00,   2.19873e+00,   3.24238e+00,   4.66124e+00,   6.51334e+00,   6.85931e+00
0,    5.660,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.660,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39260e-01
0,    5.660,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42095e+01
0,    5.670,  1,  0,   1.92720e+02
0,    5.670,  2,  1,   4.59470e-01,   5.10640e-01,   6.73630e-01,   9.76690e-01,   1.46538e+00,   2.19867e+00,   3.24231e+00,   4.66114e+00,   6.51321e+00,   6.85918e+00
0,    5.670,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.670,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39260e-01
0,    5.670,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42099e+01
0,    5.680,  1,  0,   1.92720e+02
0,    5.680,  2,  1,   4.59460e-01,   5.10620e-01,   6.73620e-01,   9.76670e-01,   1.46534e+00,   2.19862e+00,   3.24224e+00,   4.66105e+00,   6.51310e+00,   6.85906e+00
0,    5.680,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.680,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39270e-01
0,    5.680,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42103e+01
0,    5.690,  1,  0,   1.92720e+02
0,    5.690,  2,  1,   4.59450e-01,   5.10610e-01,   6.73600e-01,   9.76650e-01,   1.46531e+00,   2.19858e+00,   3.24218e+00,   4.66096e+00,   6.51298e+00,   6.85894e+00
0,    5.690,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.690,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39270e-01
0,    5.690,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42107e+01
0,    5.700,  1,  0,   1.92720e+02
0,    5.700,  2,  1,   4.59440e-01,   5.10600e-01,   6.73590e-01,   9.76630e-01,   1.46528e+00,   2.19854e+00,   3.24212e+00,   4.66088e+00,   6.51288e+00,   6.85883e+00
0,    5.700,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.700,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39270e-01
0,    5.700,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42111e+01
0,    5.710,  1,  0,   1.92720e+02
0,    5.710,  2,  1,   4.59430e-01,   5.10590e-01,   6.73570e-01,   9.76610e-01,   1.46526e+00,   2.19850e+00,   3.24206e+00,   4.66080e+00,   6.51278e+00,   6.85873e+00
0,    5.710,  2,  2,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.710,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.39270e-01
0,    5.710,  3,  4,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   7.90000e-02,   2.42114e+01
0,    5.720,  1,  0,   1.92720e+02
