Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Meth
Var Index  2 = Dead
Var Index  3 = Live

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Grid  10,  Grid  11,  Grid  12,  Bulk
0,    1.800,  3,  2,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   1.31700e-02,   0.00000e+00
0,    1.800,  3,  3,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   6.68300e-02,   0.00000e+00
0,    1.900,  1,  0,   7.26000e+00
0,    1.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.900,  3,  2,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   1.38300e-02,   0.00000e+00
0,    1.900,  3,  3,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   6.61700e-02,   0.00000e+00
0,    2.000,  1,  0,   7.15000e+00
0,    2.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.000,  3,  2,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   1.44900e-02,   0.00000e+00
0,    2.000,  3,  3,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   6.55100e-02,   0.00000e+00
0,    2.100,  1,  0,   7.05000e+00
